Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,LAT,LONG
2449,CA-2015-128027,2015-09-14,2015-09-17,Second Class,CM-12385,Christopher Martinez,Consumer,United States,North Charleston,South Carolina,29406,South,Cassandra Brandow,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,Not,250.0,3,0.0,5.3898,32.8866075,-80.0005
2450,CA-2016-140207,2016-05-11,2016-10-11,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Jose,California,95123,West,Anna Andreadi,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,Not,29.12,5,0.2,9.828,37.338286,-121.890002
2451,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-LA-10000081,Office Supplies,Labels,Avery 496,Not,18.75,5,0.0,9.0,40.712775,-73.9813
2452,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,Not,119.7,6,0.0,30.0,40.712775,-73.9813
2453,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Not,9.144,3,0.2,3.0861,40.712775,-73.9813
2454,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,Not,57.06,3,0.0,18.2592,40.712775,-73.9813
2455,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,Not,71.6,8,0.0,13.604,40.712775,-73.9813
2456,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",Not,107.44,8,0.0,27.9344,40.712775,-73.9813
2457,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-LA-10004093,Office Supplies,Labels,Avery 486,Not,7.31,1,0.0,3.4357,40.712775,-73.9813
2458,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,Not,59.1,6,0.0,22.458,40.712775,-73.9813
2459,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",Not,46.53,3,0.0,12.0978,40.712775,-73.9813
2460,CA-2017-138548,2017-08-15,2017-08-21,Standard Class,JG-15160,James Galang,Consumer,United States,Plainfield,New Jersey,7060,East,Chuck Magee,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Not,97.84,2,0.0,25.4384,40.111761,-74.4836
2461,CA-2015-142419,2015-11-07,2015-11-07,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,Not,29.97,3,0.0,13.4865,47.6062,-122.3333
2462,CA-2015-142419,2015-11-07,2015-11-07,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Not,98.352,3,0.2,30.0,47.6062,-122.3333
2463,CA-2017-148691,2017-03-12,2017-09-12,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,Not,83.92,5,0.2,29.372,40.712775,-73.9813
2464,CA-2017-148691,2017-03-12,2017-09-12,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,Not,14.624,2,0.2,5.1184,40.712775,-73.9813
2465,CA-2017-148691,2017-03-12,2017-09-12,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,Not,136.99,1,0.0,30.0,40.712775,-73.9813
2466,CA-2017-148691,2017-03-12,2017-09-12,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-LA-10001317,Office Supplies,Labels,Avery 520,Not,3.15,1,0.0,1.512,40.712775,-73.9813
2467,CA-2017-128755,2017-04-05,2017-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,Cassandra Brandow,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Not,9.11,1,0.0,4.0995,37.0509,-76.30763
2468,CA-2017-128755,2017-04-05,2017-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,Cassandra Brandow,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,Not,250.0,4,0.0,30.0,37.0509,-76.30763
2469,CA-2017-128755,2017-04-05,2017-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,Cassandra Brandow,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,Not,32.4,5,0.0,15.552,37.0509,-76.30763
2470,CA-2017-128755,2017-04-05,2017-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,Cassandra Brandow,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Not,16.91,1,0.0,4.5657,37.0509,-76.30763
2471,US-2016-135923,2016-01-22,2016-01-28,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,Not,14.272,8,0.2,4.2816,35.735529,-91.081055
2472,US-2016-135923,2016-01-22,2016-01-28,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Not,250.0,4,0.2,0.0,35.735529,-91.081055
2473,US-2016-135923,2016-01-22,2016-01-28,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Not,64.864,4,0.2,6.4864,35.735529,-91.081055
2474,CA-2016-114972,2016-03-11,2016-06-11,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,Not,217.584,2,0.2,0.0,34.052235,-118.253751
2475,CA-2016-114972,2016-03-11,2016-06-11,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Not,82.95,5,0.0,29.0325,34.052235,-118.253751
2476,CA-2016-114972,2016-03-11,2016-06-11,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-LA-10004545,Office Supplies,Labels,Avery 50,Not,87.71,7,0.0,30.0,34.052235,-118.253751
2477,CA-2016-114972,2016-03-11,2016-06-11,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Not,250.0,4,0.0,30.0,34.052235,-118.253751
2478,CA-2017-102750,2017-04-09,2017-08-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Not,250.0,3,0.2,0.0,34.052235,-118.253751
2479,CA-2014-145212,2014-09-13,2014-09-19,Standard Class,DC-12850,Dan Campbell,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-AR-10002833,Office Supplies,Art,Newell 322,Not,5.46,3,0.0,1.4742,40.712775,-73.9813
2480,CA-2017-141992,2017-06-19,2017-06-25,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,Not,11.184,1,0.2,0.8388,32.776667,-96.7968
2481,CA-2017-141992,2017-06-19,2017-06-25,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,Not,153.584,2,0.2,0.0,32.776667,-96.7968
2482,CA-2017-147956,2017-12-24,2017-12-31,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Not,250.0,6,0.0,0.0,47.6062,-122.3333
2483,CA-2017-126067,2017-08-28,2017-08-28,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,Not,35.168,4,0.2,11.4296,47.6062,-122.3333
2484,CA-2017-126067,2017-08-28,2017-08-28,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Not,250.0,5,0.0,30.0,47.6062,-122.3333
2485,CA-2017-126067,2017-08-28,2017-08-28,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,Not,99.68,5,0.2,30.0,47.6062,-122.3333
2486,CA-2017-126067,2017-08-28,2017-08-28,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-AR-10003856,Office Supplies,Art,Newell 344,Not,5.56,2,0.0,1.4456,47.6062,-122.3333
2487,CA-2015-104514,2015-02-01,2015-04-01,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",Not,85.52,2,0.0,22.2352,40.7447,-74.1495
2488,CA-2015-104514,2015-02-01,2015-04-01,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-AR-10001473,Office Supplies,Art,Newell 313,Not,9.84,3,0.0,2.6568,40.7447,-74.1495
2489,CA-2015-104514,2015-02-01,2015-04-01,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,Not,20.04,3,0.0,9.6192,40.7447,-74.1495
2490,CA-2015-141040,2015-09-10,2015-10-13,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024,East,Chuck Magee,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,Not,250.0,4,0.0,30.0,40.712775,-73.9813
2491,CA-2015-141040,2015-09-10,2015-10-13,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024,East,Chuck Magee,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,Not,23.92,4,0.0,10.764,40.712775,-73.9813
2492,CA-2014-113579,2014-12-13,2014-12-15,Second Class,KD-16345,Katherine Ducich,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,Not,90.24,6,0.0,30.0,34.052235,-118.253751
2493,CA-2014-144624,2014-11-19,2014-11-23,Standard Class,JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701,East,Chuck Magee,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,Not,250.0,7,0.0,30.0,44.4246,-79.478981
2494,CA-2016-146206,2016-10-09,2016-10-09,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,Not,250.0,5,0.3,0.0,29.7604,-95.369803
2495,CA-2016-146206,2016-10-09,2016-10-09,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,Not,250.0,5,0.2,30.0,29.7604,-95.369803
2496,CA-2014-136644,2014-06-16,2014-06-22,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544,Central,Kelly Williams,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",Not,250.0,8,0.0,30.0,41.717463,-86.08001
2497,CA-2015-122371,2015-09-26,2015-09-26,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,Anna Andreadi,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",Not,64.17,3,0.0,18.6093,32.7157,-117.1625
2498,CA-2015-122371,2015-09-26,2015-09-26,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,Anna Andreadi,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Not,124.46,2,0.0,30.0,32.7157,-117.1625
2499,CA-2016-126935,2016-05-19,2016-05-24,Standard Class,BT-11395,Bill Tyler,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,Not,9.584,1,0.2,3.3544,37.7749295,-122.3943
2500,US-2017-133781,2017-06-22,2017-06-23,First Class,DC-12850,Dan Campbell,Consumer,United States,Miami,Florida,33178,South,Cassandra Brandow,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Not,37.608,3,0.2,12.6927,25.7617,-80.230696
2501,CA-2017-131618,2017-06-17,2017-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,Kelly Williams,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Yes,12.224,2,0.2,4.4312,42.053332,-87.730758
2502,CA-2017-131618,2017-06-17,2017-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,Kelly Williams,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,Yes,2.304,4,0.8,0.0,42.053332,-87.730758
2503,CA-2017-131618,2017-06-17,2017-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,Kelly Williams,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,Yes,9.36,4,0.8,0.0,42.053332,-87.730758
2504,CA-2016-149482,2016-11-14,2016-11-19,Standard Class,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-LA-10000248,Office Supplies,Labels,Avery 52,Not,7.38,2,0.0,3.4686,37.7749295,-122.3943
2505,CA-2014-143917,2014-07-25,2014-07-27,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",Not,53.72,4,0.0,15.0416,37.7749295,-122.3943
2506,CA-2014-143917,2014-07-25,2014-07-27,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,Not,250.0,5,0.0,30.0,37.7749295,-122.3943
2507,CA-2014-143917,2014-07-25,2014-07-27,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,77.92,8,0.0,30.0,37.7749295,-122.3943
2508,CA-2015-120397,2015-02-07,2015-02-07,Same Day,RB-19435,Richard Bierner,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Not,32.784,4,0.8,0.0,29.7604,-95.369803
2509,CA-2017-163902,2017-02-03,2017-08-03,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,Not,196.776,3,0.2,14.7582,34.052235,-118.253751
2510,CA-2017-163902,2017-02-03,2017-08-03,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,Not,250.0,6,0.0,30.0,34.052235,-118.253751
2511,CA-2016-136812,2016-11-18,2016-11-23,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Not,250.0,4,0.0,30.0,35.4672757,-97.514126
2512,CA-2015-102722,2015-04-18,2015-04-19,First Class,KW-16570,Kelly Williams,Consumer,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,Not,106.5,6,0.0,30.0,35.153054,-87.4095
2513,CA-2017-155089,2017-02-12,2017-06-12,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",Not,45.66,5,0.7,0.0,27.962646,-82.449951
2514,CA-2016-124506,2016-11-11,2016-11-17,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,Not,95.968,4,0.2,1.1996,41.878125,-87.6707
2515,CA-2016-124506,2016-11-11,2016-11-17,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,Not,47.992,2,0.3,0.0,41.878125,-87.6707
2516,CA-2014-106572,2014-05-09,2014-10-09,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,Chuck Magee,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,Not,250.0,2,0.2,19.824,37.635782,-84.420014
2517,CA-2014-128888,2014-11-15,2014-11-22,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,Not,250.0,9,0.2,30.0,29.7604,-95.369803
2518,CA-2017-123134,2017-02-05,2017-07-05,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,Chuck Magee,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Not,129.93,3,0.0,12.993,42.372259,-74.427082
2519,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,OFF-LA-10004559,Office Supplies,Labels,Avery 49,Not,20.16,7,0.0,9.8784,35.4672757,-97.514126
2520,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,OFF-LA-10003223,Office Supplies,Labels,Avery 508,Not,29.46,6,0.0,14.4354,35.4672757,-97.514126
2521,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,Not,250.0,3,0.0,30.0,35.4672757,-97.514126
2522,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,Not,12.96,2,0.0,6.2208,35.4672757,-97.514126
2523,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,Not,5.5,1,0.0,1.375,35.4672757,-97.514126
